   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01   8.2960960e+01
   8.3027088e+01   8.3039976e+01   8.3053898e+01   8.3068636e+01   8.3083879e+01   8.3099291e+01   8.3114544e+01   8.3129274e+01   8.3143080e+01   8.3155554e+01   8.3166386e+01   8.3175297e+01   8.3182112e+01   8.3186722e+01   8.3189119e+01   8.3189386e+01   8.3187666e+01   8.3184166e+01   8.3179195e+01   8.3173092e+01   8.3166256e+01   8.3159100e+01   8.3152010e+01   8.3145386e+01   8.3139551e+01   8.3134773e+01   8.3131277e+01   8.3129185e+01   8.3128527e+01   8.3129280e+01   8.3131344e+01   8.3134544e+01   8.3138611e+01   8.3143187e+01   8.3147959e+01   8.3152719e+01   8.3157234e+01   8.3161304e+01   8.3164684e+01   8.3167253e+01   8.3168922e+01   8.3169621e+01   8.3169312e+01   8.3168039e+01   8.3165865e+01   8.3162880e+01   8.3159174e+01   8.3154854e+01   8.3150057e+01   8.3144884e+01   8.3139421e+01   8.3133780e+01   8.3128044e+01   8.3122290e+01   8.3116562e+01   8.3110889e+01   8.3105289e+01   8.3099783e+01   8.3094341e+01   8.3088955e+01   8.3083622e+01   8.3078337e+01   8.3073112e+01   8.3067976e+01   8.3062948e+01   8.3058086e+01   8.3053389e+01   8.3048866e+01   8.3044548e+01   8.3040449e+01   8.3036566e+01   8.3032875e+01   8.3029331e+01   8.3025879e+01   8.3022440e+01   8.3018902e+01   8.3015169e+01   8.3011129e+01   8.3006702e+01   8.3001808e+01   8.2996372e+01   8.2990391e+01   8.2983864e+01   8.2976797e+01   8.2969296e+01   8.2961515e+01   8.2953613e+01   8.2945728e+01   8.2938017e+01   8.2930611e+01   8.2923643e+01   8.2917212e+01   8.2911394e+01   8.2906225e+01   8.2901728e+01   8.2897888e+01   8.2894665e+01   8.2891991e+01   8.2889809e+01   8.2888058e+01   8.2886658e+01   8.2885523e+01   8.2884598e+01   8.2883837e+01   8.2883224e+01   8.2882759e+01   8.2882441e+01   8.2882267e+01   8.2882238e+01   8.2882389e+01   8.2882742e+01   8.2883322e+01   8.2884171e+01   8.2885269e+01   8.2886646e+01   8.2888353e+01   8.2890417e+01   8.2892828e+01   8.2895626e+01   8.2898781e+01   8.2902246e+01   8.2905975e+01   8.2909958e+01   8.2914129e+01   8.2918421e+01   8.2922749e+01   8.2927038e+01   8.2931242e+01   8.2935297e+01   8.2939209e+01   8.2942963e+01   8.2946566e+01   8.2950079e+01   8.2953608e+01   8.2957214e+01   8.2960985e+01   8.2965086e+01   8.2969648e+01   8.2974815e+01   8.2980783e+01   8.2987717e+01   8.2995745e+01   8.3004934e+01   8.3015373e+01
   8.3206947e+01   8.3254824e+01   8.3310837e+01   8.3374573e+01   8.3444532e+01   8.3517902e+01   8.3591101e+01   8.3660212e+01   8.3721428e+01   8.3771572e+01   8.3808634e+01   8.3831633e+01   8.3840399e+01   8.3836775e+01   8.3821518e+01   8.3796516e+01   8.3763725e+01   8.3724766e+01   8.3681103e+01   8.3634264e+01   8.3585703e+01   8.3537077e+01   8.3490078e+01   8.3446476e+01   8.3408024e+01   8.3376329e+01   8.3352602e+01   8.3337521e+01   8.3331284e+01   8.3333357e+01   8.3343245e+01   8.3360001e+01   8.3382683e+01   8.3410118e+01   8.3441082e+01   8.3474106e+01   8.3507635e+01   8.3540207e+01   8.3570354e+01   8.3596821e+01   8.3618408e+01   8.3634350e+01   8.3644295e+01   8.3648258e+01   8.3646627e+01   8.3640091e+01   8.3629522e+01   8.3615711e+01   8.3599522e+01   8.3581785e+01   8.3563204e+01   8.3544397e+01   8.3525833e+01   8.3507757e+01   8.3490215e+01   8.3473055e+01   8.3456036e+01   8.3438766e+01   8.3420816e+01   8.3401905e+01   8.3381927e+01   8.3360928e+01   8.3339153e+01   8.3316946e+01   8.3294643e+01   8.3272675e+01   8.3251385e+01   8.3231152e+01   8.3212214e+01   8.3194881e+01   8.3179296e+01   8.3165380e+01   8.3152973e+01   8.3141840e+01   8.3131697e+01   8.3122141e+01   8.3112574e+01   8.3102442e+01   8.3091173e+01   8.3078276e+01   8.3063492e+01   8.3046431e+01   8.3027145e+01   8.3005886e+01   8.2983103e+01   8.2959322e+01   8.2935169e+01   8.2911377e+01   8.2888578e+01   8.2867294e+01   8.2847912e+01   8.2830721e+01   8.2815826e+01   8.2803186e+01   8.2792669e+01   8.2784111e+01   8.2777269e+01   8.2771997e+01   8.2768078e+01   8.2765366e+01   8.2763733e+01   8.2763069e+01   8.2763254e+01   8.2764187e+01   8.2765766e+01   8.2767878e+01   8.2770378e+01   8.2773251e+01   8.2776415e+01   8.2779877e+01   8.2783628e+01   8.2787708e+01   8.2792152e+01   8.2796986e+01   8.2802273e+01   8.2808121e+01   8.2814623e+01   8.2821886e+01   8.2829954e+01   8.2838709e+01   8.2848225e+01   8.2858387e+01   8.2868933e+01   8.2879681e+01   8.2890385e+01   8.2900930e+01   8.2911203e+01   8.2921152e+01   8.2930664e+01   8.2939789e+01   8.2948612e+01   8.2957314e+01   8.2966167e+01   8.2975473e+01   8.2985622e+01   8.2996922e+01   8.3009605e+01   8.3023941e+01   8.3040201e+01   8.3058685e+01   8.3079845e+01   8.3104298e+01   8.3132874e+01   8.3166668e+01
   8.4345722e+01   8.4428890e+01   8.4506186e+01   8.4577614e+01   8.4643002e+01   8.4701530e+01   8.4751682e+01   8.4791363e+01   8.4818338e+01   8.4830688e+01   8.4828430e+01   8.4811216e+01   8.4781151e+01   8.4740324e+01   8.4691116e+01   8.4635530e+01   8.4574957e+01   8.4510014e+01   8.4440901e+01   8.4367704e+01   8.4290802e+01   8.4210573e+01   8.4127275e+01   8.4040888e+01   8.3951468e+01   8.3859823e+01   8.3768305e+01   8.3681065e+01   8.3603773e+01   8.3542120e+01   8.3500044e+01   8.3479790e+01   8.3481707e+01   8.3505884e+01   8.3551239e+01   8.3615074e+01   8.3693130e+01   8.3780258e+01   8.3871578e+01   8.3963902e+01   8.4054495e+01   8.4141451e+01   8.4222811e+01   8.4296501e+01   8.4359148e+01   8.4406017e+01   8.4432207e+01   8.4435364e+01   8.4415985e+01   8.4378363e+01   8.4329443e+01   8.4276339e+01   8.4223686e+01   8.4172749e+01   8.4122339e+01   8.4070913e+01   8.4017883e+01   8.3963921e+01   8.3910265e+01   8.3858261e+01   8.3808611e+01   8.3761570e+01   8.3716965e+01   8.3674358e+01   8.3633400e+01   8.3593943e+01   8.3555828e+01   8.3518717e+01   8.3481941e+01   8.3445051e+01   8.3407911e+01   8.3370937e+01   8.3334637e+01   8.3299753e+01   8.3266712e+01   8.3235571e+01   8.3206062e+01   8.3177689e+01   8.3149818e+01   8.3121981e+01   8.3093767e+01   8.3064516e+01   8.3033262e+01   8.2998735e+01   8.2960268e+01   8.2917919e+01   8.2872681e+01   8.2825970e+01   8.2779160e+01   8.2733225e+01   8.2689079e+01   8.2647760e+01   8.2610567e+01   8.2578299e+01   8.2550961e+01   8.2527843e+01   8.2507984e+01   8.2490902e+01   8.2476603e+01   8.2465378e+01   8.2457766e+01   8.2454180e+01   8.2455072e+01   8.2460846e+01   8.2471840e+01   8.2488262e+01   8.2509928e+01   8.2536127e+01   8.2565464e+01   8.2595995e+01   8.2625830e+01   8.2653688e+01   8.2679199e+01   8.2702818e+01   8.2725328e+01   8.2747471e+01   8.2769762e+01   8.2792517e+01   8.2815701e+01   8.2839251e+01   8.2863041e+01   8.2887022e+01   8.2911348e+01   8.2936195e+01   8.2961754e+01   8.2988300e+01   8.3016001e+01   8.3045176e+01   8.3076567e+01   8.3111612e+01   8.3152304e+01   8.3200918e+01   8.3259453e+01   8.3328665e+01   8.3407459e+01   8.3493092e+01   8.3582497e+01   8.3674082e+01   8.3767937e+01   8.3864882e+01   8.3964460e+01   8.4064697e+01   8.4162905e+01   8.4256943e+01
   8.5176874e+01   8.5201378e+01   8.5219381e+01   8.5232624e+01   8.5241823e+01   8.5247282e+01   8.5248495e+01   8.5244408e+01   8.5232775e+01   8.5211155e+01   8.5177963e+01   8.5134130e+01   8.5082052e+01   8.5024281e+01   8.4963047e+01   8.4899677e+01   8.4834377e+01   8.4766489e+01   8.4695007e+01   8.4619745e+01   8.4540705e+01   8.4457941e+01   8.4371050e+01   8.4278675e+01   8.4179264e+01   8.4072750e+01   8.3961039e+01   8.3848682e+01   8.3741932e+01   8.3647774e+01   8.3573771e+01   8.3526806e+01   8.3510284e+01   8.3526299e+01   8.3574625e+01   8.3654249e+01   8.3761463e+01   8.3890623e+01   8.4034903e+01   8.4187943e+01   8.4344116e+01   8.4497564e+01   8.4640560e+01   8.4764746e+01   8.4863779e+01   8.4934473e+01   8.4975916e+01   8.4988718e+01   8.4975155e+01   8.4939333e+01   8.4889263e+01   8.4835646e+01   8.4784973e+01   8.4735489e+01   8.4678982e+01   8.4608467e+01   8.4524086e+01   8.4432095e+01   8.4340332e+01   8.4253897e+01   8.4174057e+01   8.4099159e+01   8.4026604e+01   8.3954016e+01   8.3880215e+01   8.3805843e+01   8.3733131e+01   8.3664831e+01   8.3602482e+01   8.3546154e+01   8.3494637e+01   8.3446249e+01   8.3399694e+01   8.3354500e+01   8.3311462e+01   8.3271513e+01   8.3234766e+01   8.3200207e+01   8.3166321e+01   8.3131453e+01   8.3094574e+01   8.3054857e+01   8.3011736e+01   8.2964520e+01   8.2912989e+01   8.2857319e+01   8.2798433e+01   8.2738411e+01   8.2680048e+01   8.2626228e+01   8.2579163e+01   8.2539711e+01   8.2507244e+01   8.2479689e+01   8.2454695e+01   8.2430946e+01   8.2408047e+01   8.2386396e+01   8.2366970e+01   8.2351038e+01   8.2339762e+01   8.2333832e+01   8.2333839e+01   8.2340414e+01   8.2353582e+01   8.2372736e+01   8.2396761e+01   8.2424557e+01   8.2455378e+01   8.2488739e+01   8.2524166e+01   8.2560944e+01   8.2598299e+01   8.2635584e+01   8.2672411e+01   8.2708521e+01   8.2743824e+01   8.2778502e+01   8.2813021e+01   8.2847992e+01   8.2883741e+01   8.2920326e+01   8.2957874e+01   8.2996571e+01   8.3036833e+01   8.3079000e+01   8.3123108e+01   8.3168900e+01   8.3216640e+01   8.3268341e+01   8.3327755e+01   8.3400475e+01   8.3493715e+01   8.3615562e+01   8.3771473e+01   8.3960752e+01   8.4173740e+01   8.4393581e+01   8.4600592e+01   8.4778547e+01   8.4918793e+01   8.5021587e+01   8.5093552e+01   8.5142773e+01
   8.5272934e+01   8.5272011e+01   8.5270271e+01   8.5268070e+01   8.5264805e+01   8.5259808e+01   8.5252436e+01   8.5240797e+01   8.5220263e+01   8.5186775e+01   8.5139112e+01   8.5077211e+01   8.5001120e+01   8.4911821e+01   8.4813353e+01   8.4709913e+01   8.4603876e+01   8.4497351e+01   8.4393364e+01   8.4296423e+01   8.4210773e+01   8.4138723e+01   8.4079699e+01   8.4030222e+01   8.3985044e+01   8.3938869e+01   8.3888742e+01   8.3832451e+01   8.3767956e+01   8.3698420e+01   8.3634460e+01   8.3588779e+01   8.3569351e+01   8.3578812e+01   8.3617670e+01   8.3690594e+01   8.3803158e+01   8.3962214e+01   8.4168427e+01   8.4406563e+01   8.4642227e+01   8.4839640e+01   8.4980696e+01   8.5069544e+01   8.5121534e+01   8.5151239e+01   8.5167482e+01   8.5173212e+01   8.5168066e+01   8.5148962e+01   8.5114918e+01   8.5072458e+01   8.5034410e+01   8.5009460e+01   8.4995234e+01   8.4977922e+01   8.4937138e+01   8.4857130e+01   8.4740526e+01   8.4605864e+01   8.4470657e+01   8.4341818e+01   8.4219391e+01   8.4102427e+01   8.3991253e+01   8.3885885e+01   8.3785769e+01   8.3692427e+01   8.3609230e+01   8.3538017e+01   8.3476435e+01   8.3419916e+01   8.3364967e+01   8.3311131e+01   8.3259598e+01   8.3211441e+01   8.3166090e+01   8.3120243e+01   8.3069252e+01   8.3009922e+01   8.2942535e+01   8.2871010e+01   8.2800714e+01   8.2735821e+01   8.2677931e+01   8.2627474e+01   8.2584904e+01   8.2551113e+01   8.2526464e+01   8.2510689e+01   8.2502605e+01   8.2498936e+01   8.2494658e+01   8.2485445e+01   8.2470594e+01   8.2451757e+01   8.2430695e+01   8.2409489e+01   8.2391239e+01   8.2378748e+01   8.2372732e+01   8.2371954e+01   8.2374716e+01   8.2380091e+01   8.2387718e+01   8.2397152e+01   8.2407127e+01   8.2416183e+01   8.2423920e+01   8.2432367e+01   8.2445942e+01   8.2468971e+01   8.2501938e+01   8.2541433e+01   8.2583494e+01   8.2626144e+01   8.2669378e+01   8.2714041e+01   8.2760609e+01   8.2808212e+01   8.2855099e+01   8.2899870e+01   8.2942755e+01   8.2985384e+01   8.3029211e+01   8.3074629e+01   8.3120785e+01   8.3166365e+01   8.3210999e+01   8.3256392e+01   8.3307043e+01   8.3369665e+01   8.3453236e+01   8.3569250e+01   8.3731140e+01   8.3951740e+01   8.4232233e+01   8.4545246e+01   8.4835804e+01   8.5051516e+01   8.5178617e+01   8.5239162e+01   8.5263304e+01   8.5271288e+01
   8.5283735e+01   8.5277147e+01   8.5271940e+01   8.5267569e+01   8.5261995e+01   8.5254507e+01   8.5243589e+01   8.5224827e+01   8.5192949e+01   8.5143837e+01   8.5079121e+01   8.4999483e+01   8.4900299e+01   8.4779150e+01   8.4642073e+01   8.4497860e+01   8.4350775e+01   8.4204630e+01   8.4067648e+01   8.3949699e+01   8.3858072e+01   8.3797476e+01   8.3768805e+01   8.3765413e+01   8.3776897e+01   8.3793512e+01   8.3806889e+01   8.3811623e+01   8.3803164e+01   8.3779116e+01   8.3745134e+01   8.3714878e+01   8.3698532e+01   8.3697355e+01   8.3711803e+01   8.3752478e+01   8.3842119e+01   8.4000458e+01   8.4230160e+01   8.4503973e+01   8.4767345e+01   8.4968048e+01   8.5089249e+01   8.5148993e+01   8.5175438e+01   8.5189232e+01   8.5197668e+01   8.5200375e+01   8.5196533e+01   8.5184591e+01   8.5161524e+01   8.5129961e+01   8.5101082e+01   8.5087315e+01   8.5093256e+01   8.5110760e+01   8.5117970e+01   8.5085371e+01   8.4995853e+01   8.4856590e+01   8.4692804e+01   8.4527088e+01   8.4369480e+01   8.4221689e+01   8.4084005e+01   8.3955879e+01   8.3834557e+01   8.3718748e+01   8.3611328e+01   8.3514885e+01   8.3427652e+01   8.3345243e+01   8.3264715e+01   8.3185856e+01   8.3109982e+01   8.3037535e+01   8.2967480e+01   8.2899403e+01   8.2835825e+01   8.2778557e+01   8.2726086e+01   8.2676104e+01   8.2628757e+01   8.2585144e+01   8.2545877e+01   8.2511696e+01   8.2484768e+01   8.2467587e+01   8.2461243e+01   8.2464649e+01   8.2475340e+01   8.2490982e+01   8.2511000e+01   8.2534279e+01   8.2556351e+01   8.2571468e+01   8.2577312e+01   8.2576881e+01   8.2576117e+01   8.2578180e+01   8.2581123e+01   8.2580841e+01   8.2573475e+01   8.2556362e+01   8.2529726e+01   8.2497818e+01   8.2466093e+01   8.2439249e+01   8.2420557e+01   8.2411921e+01   8.2414804e+01   8.2432276e+01   8.2463991e+01   8.2504770e+01   8.2548523e+01   8.2591711e+01   8.2633617e+01   8.2674660e+01   8.2715422e+01   8.2756704e+01   8.2799431e+01   8.2844286e+01   8.2891390e+01   8.2940975e+01   8.2993465e+01   8.3048191e+01   8.3102232e+01   8.3151730e+01   8.3194145e+01   8.3230581e+01   8.3266512e+01   8.3310947e+01   8.3376183e+01   8.3480042e+01   8.3646305e+01   8.3893019e+01   8.4217110e+01   8.4578846e+01   8.4903606e+01   8.5125921e+01   8.5238997e+01   8.5281200e+01   8.5292028e+01   8.5290182e+01
   8.5272648e+01   8.5267193e+01   8.5263086e+01   8.5259047e+01   8.5254896e+01   8.5249563e+01   8.5242010e+01   8.5229616e+01   8.5208467e+01   8.5178898e+01   8.5143320e+01   8.5099298e+01   8.5034233e+01   8.4933784e+01   8.4799383e+01   8.4643721e+01   8.4482939e+01   8.4332279e+01   8.4199978e+01   8.4089876e+01   8.4004932e+01   8.3949772e+01   8.3926844e+01   8.3930529e+01   8.3951288e+01   8.3986849e+01   8.4043268e+01   8.4122375e+01   8.4207802e+01   8.4272594e+01   8.4292555e+01   8.4259716e+01   8.4191921e+01   8.4118736e+01   8.4055880e+01   8.4014338e+01   8.4026529e+01   8.4130716e+01   8.4325916e+01   8.4554714e+01   8.4752609e+01   8.4878057e+01   8.4920635e+01   8.4907572e+01   8.4888227e+01   8.4904083e+01   8.4963802e+01   8.5047834e+01   8.5122873e+01   8.5165819e+01   8.5175566e+01   8.5167837e+01   8.5157640e+01   8.5152901e+01   8.5156364e+01   8.5167156e+01   8.5179296e+01   8.5182344e+01   8.5162409e+01   8.5104071e+01   8.5005175e+01   8.4880323e+01   8.4743673e+01   8.4597521e+01   8.4435589e+01   8.4252331e+01   8.4049570e+01   8.3840588e+01   8.3650467e+01   8.3495832e+01   8.3373072e+01   8.3268358e+01   8.3168451e+01   8.3067835e+01   8.2970455e+01   8.2883026e+01   8.2808292e+01   8.2749504e+01   8.2710981e+01   8.2689137e+01   8.2671120e+01   8.2646158e+01   8.2613884e+01   8.2579027e+01   8.2544704e+01   8.2512808e+01   8.2485840e+01   8.2467066e+01   8.2459251e+01   8.2463390e+01   8.2479733e+01   8.2511036e+01   8.2565966e+01   8.2653065e+01   8.2773382e+01   8.2918171e+01   8.3064156e+01   8.3173883e+01   8.3209393e+01   8.3162922e+01   8.3067701e+01   8.2968374e+01   8.2878031e+01   8.2789684e+01   8.2701227e+01   8.2615309e+01   8.2535805e+01   8.2471300e+01   8.2431137e+01   8.2415415e+01   8.2417332e+01   8.2436481e+01   8.2472776e+01   8.2520222e+01   8.2571379e+01   8.2621193e+01   8.2665646e+01   8.2702698e+01   8.2733217e+01   8.2758375e+01   8.2776876e+01   8.2790129e+01   8.2806911e+01   8.2837467e+01   8.2885746e+01   8.2947899e+01   8.3014542e+01   8.3076147e+01   8.3129025e+01   8.3173611e+01   8.3212208e+01   8.3250427e+01   8.3298054e+01   8.3375021e+01   8.3515270e+01   8.3744070e+01   8.4056698e+01   8.4418861e+01   8.4769323e+01   8.5043182e+01   8.5203926e+01   8.5268316e+01   8.5281902e+01   8.5279106e+01
   8.5271877e+01   8.5265512e+01   8.5259333e+01   8.5253784e+01   8.5248260e+01   8.5243807e+01   8.5239491e+01   8.5234896e+01   8.5229904e+01   8.5226109e+01   8.5223547e+01   8.5221916e+01   8.5214701e+01   8.5184978e+01   8.5115793e+01   8.5009720e+01   8.4886620e+01   8.4768652e+01   8.4669668e+01   8.4595675e+01   8.4543941e+01   8.4512291e+01   8.4503250e+01   8.4522402e+01   8.4574907e+01   8.4658678e+01   8.4760845e+01   8.4862003e+01   8.4940903e+01   8.4982925e+01   8.4983871e+01   8.4933138e+01   8.4822420e+01   8.4677744e+01   8.4540846e+01   8.4447359e+01   8.4412088e+01   8.4430794e+01   8.4503889e+01   8.4609324e+01   8.4689470e+01   8.4712730e+01   8.4678940e+01   8.4596786e+01   8.4512863e+01   8.4480839e+01   8.4532751e+01   8.4711405e+01   8.4953444e+01   8.5119133e+01   8.5175341e+01   8.5183016e+01   8.5181479e+01   8.5181318e+01   8.5185242e+01   8.5193771e+01   8.5205051e+01   8.5216385e+01   8.5224075e+01   8.5220852e+01   8.5198795e+01   8.5158184e+01   8.5111332e+01   8.5055592e+01   8.4953018e+01   8.4763311e+01   8.4480528e+01   8.4141548e+01   8.3814270e+01   8.3555664e+01   8.3372307e+01   8.3242977e+01   8.3136433e+01   8.3027653e+01   8.2919657e+01   8.2824909e+01   8.2749863e+01   8.2698807e+01   8.2672079e+01   8.2659914e+01   8.2647333e+01   8.2628792e+01   8.2615429e+01   8.2615536e+01   8.2619192e+01   8.2611689e+01   8.2590698e+01   8.2566679e+01   8.2553976e+01   8.2559074e+01   8.2582106e+01   8.2622997e+01   8.2689339e+01   8.2789421e+01   8.2926783e+01   8.3106329e+01   8.3339685e+01   8.3583149e+01   8.3724037e+01   8.3724131e+01   8.3614737e+01   8.3440968e+01   8.3245144e+01   8.3063791e+01   8.2903633e+01   8.2763428e+01   8.2646852e+01   8.2559603e+01   8.2504719e+01   8.2479881e+01   8.2479095e+01   8.2501209e+01   8.2546787e+01   8.2609715e+01   8.2681103e+01   8.2745392e+01   8.2782570e+01   8.2792759e+01   8.2790810e+01   8.2784004e+01   8.2774490e+01   8.2767078e+01   8.2769295e+01   8.2790525e+01   8.2836514e+01   8.2900288e+01   8.2970638e+01   8.3039055e+01   8.3100805e+01   8.3154121e+01   8.3197927e+01   8.3236195e+01   8.3280180e+01   8.3346806e+01   8.3457527e+01   8.3631531e+01   8.3882286e+01   8.4206839e+01   8.4559233e+01   8.4880789e+01   8.5114454e+01   8.5236217e+01   8.5274565e+01   8.5277552e+01
   8.5274269e+01   8.5266867e+01   8.5260912e+01   8.5255388e+01   8.5249823e+01   8.5244579e+01   8.5239851e+01   8.5236101e+01   8.5232658e+01   8.5230225e+01   8.5228014e+01   8.5226637e+01   8.5226032e+01   8.5223946e+01   8.5212807e+01   8.5186974e+01   8.5149017e+01   8.5108738e+01   8.5073660e+01   8.5049282e+01   8.5033092e+01   8.5022327e+01   8.5019978e+01   8.5028893e+01   8.5054148e+01   8.5095169e+01   8.5139368e+01   8.5173838e+01   8.5191582e+01   8.5198593e+01   8.5199453e+01   8.5186884e+01   8.5145824e+01   8.5082132e+01   8.5018513e+01   8.4978622e+01   8.4967432e+01   8.4969580e+01   8.4969398e+01   8.4954683e+01   8.4928179e+01   8.4905382e+01   8.4861771e+01   8.4742300e+01   8.4554743e+01   8.4401213e+01   8.4387665e+01   8.4598289e+01   8.4951317e+01   8.5149242e+01   8.5197504e+01   8.5201935e+01   8.5202030e+01   8.5205719e+01   8.5213238e+01   8.5224590e+01   8.5237989e+01   8.5252193e+01   8.5265381e+01   8.5276720e+01   8.5285311e+01   8.5290070e+01   8.5291662e+01   8.5290262e+01   8.5276068e+01   8.5219517e+01   8.5067053e+01   8.4800735e+01   8.4469294e+01   8.4129520e+01   8.3879675e+01   8.3756447e+01   8.3652679e+01   8.3473423e+01   8.3277462e+01   8.3151825e+01   8.3085030e+01   8.3051346e+01   8.3047382e+01   8.3082262e+01   8.3128849e+01   8.3149082e+01   8.3158251e+01   8.3169682e+01   8.3170788e+01   8.3143076e+01   8.3082150e+01   8.3009369e+01   8.2930925e+01   8.2854080e+01   8.2807728e+01   8.2792841e+01   8.2798941e+01   8.2847898e+01   8.2958246e+01   8.3102785e+01   8.3307396e+01   8.3601837e+01   8.3924326e+01   8.4177277e+01   8.4242193e+01   8.4056581e+01   8.3678617e+01   8.3332613e+01   8.3067219e+01   8.2881084e+01   8.2752827e+01   8.2660517e+01   8.2600853e+01   8.2570683e+01   8.2567476e+01   8.2592920e+01   8.2649677e+01   8.2720818e+01   8.2793032e+01   8.2852619e+01   8.2879068e+01   8.2882559e+01   8.2873686e+01   8.2845499e+01   8.2809576e+01   8.2792084e+01   8.2793276e+01   8.2813269e+01   8.2860620e+01   8.2925175e+01   8.2996517e+01   8.3067039e+01   8.3133398e+01   8.3193254e+01   8.3247135e+01   8.3296988e+01   8.3345591e+01   8.3398989e+01   8.3491495e+01   8.3659006e+01   8.3907177e+01   8.4234962e+01   8.4579287e+01   8.4862320e+01   8.5074785e+01   8.5219444e+01   8.5275072e+01   8.5279604e+01
